0.052327119,-0.083112918,0.498000026,0.147511408,-0.082779132,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.109486341,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.154042721,0.023030605,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.156120688,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.154352665,0.023076944,0.498000026,0.056491427,0.116773888,0.498000026,0.151658997,0.112157322,0.496000022
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152695879,0.112157322,0.496000022
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056264553,0.01676289,0.496000022,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.07894861,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.156120688,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.07894861,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.07894861,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.07894861,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.154042721,0.023030605,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056377988,-0.076712109,0.497000009,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.1506221,0.112157322,0.496000022
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.156120688,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.154042721,0.023030605,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152695879,0.112157322,0.496000022
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.154042721,0.023030605,0.497000009,0.056491427,0.116773888,0.498000026,0.152695879,0.112157322,0.496000022
0.056491427,-0.076866455,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.07894861,0.498000026,0.151353225,-0.076403409,0.495000035,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.154042721,0.023030605,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.019913645,0.497000009,0.058573578,0.11365065,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.07894861,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152388036,0.111931205,0.495000035
0.056491427,-0.076866455,0.498000026,0.151658997,-0.076557755,0.496000022,0.056151118,0.016729094,0.495000035,0.155081704,0.020952631,0.497000009,0.056491427,0.116773888,0.498000026,0.152695879,0.112157322,0.496000022
