0.144715786,-0.003573196,0.293000013,-0.033256855,0.190680444,0.806000054
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031532727,0.182029545,0.805000067
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.021435533,0.180346668,0.805000067
0.14716588,0.000714452,0.293000013,-0.033215594,0.192126736,0.805000067
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.021435533,0.180346668,0.805000067
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.021435533,0.180346668,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.023118397,0.180346668,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.191649392,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033091806,0.19141072,0.802000046
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031532727,0.192126736,0.805000067
0.14716588,0.000714452,0.293000013,-0.033091806,0.189734131,0.802000046
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031571895,0.192365393,0.806000054
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033091806,0.19141072,0.802000046
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033174329,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033091806,0.19141072,0.802000046
0.14716588,0.000714452,0.293000013,-0.034768399,0.181351155,0.802000046
0.14716588,0.000714452,0.293000013,-0.031493552,0.191888049,0.80400002
0.14716588,0.000714452,0.293000013,-0.033133067,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031454381,0.189970702,0.803000033
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.033215594,0.180346668,0.805000067
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031493552,0.190207288,0.80400002
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.031532727,0.190443873,0.805000067
0.14716588,0.000714452,0.293000013,-0.033215594,0.190443873,0.805000067
,,,,,
,,,,,
0.147140358,0.000669789,0.293000013,-0.031959623,0.189611917,0.803854206
0.000250062,0.000437606,3.90618E-16,0.002287306,0.002558813,0.000951233
